account_number,transaction_datetime,transaction_amount,post_date,merchant_number,merchant_description,merchant_info,merchant_state,merchant_category_code,transaction_number
38829,01272021 09:34:44,1.49,1272021,650000000000000,COINMACH,HOUSTON,Ohio,7211,37
38829,04052021 09:46:20,1.49,4052021,650000000000000,COINMACH,HOUSTON,Ohio,7211,137
38829,03012021 10:42:56,1.49,3012021,650000000000000,COINMACH,HOUSTON,Ohio,7211,77
38829,03012021 10:42:56,1.49,3012021,650000000000000,COINMACH,HOUSTON,Ohio,7211,78
38829,12282020 10:23:11,1.49,12282020,650000000000000,COINMACH,HOUSTON,Ohio,7211,151
38829,04052021 09:46:20,1.49,4052021,650000000000000,COINMACH,HOUSTON,Ohio,7211,138
38829,02132021 09:54:23,1.49,2132021,650000000000000,COINMACH,HOUSTON,Ohio,7211,62
38829,02132021 09:54:22,1.49,2132021,650000000000000,COINMACH,HOUSTON,Ohio,7211,61
38829,03012021 10:42:56,1.49,3012021,650000000000000,COINMACH,HOUSTON,Ohio,7211,79
38829,01272021 09:34:44,1.49,1272021,650000000000000,COINMACH,HOUSTON,Ohio,7211,38
38829,03012021 10:42:56,1.49,3012021,650000000000000,COINMACH,HOUSTON,Ohio,7211,80
11111,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,HOUSTON,Texas,7211,7
11111,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,HOUSTON,Texas,7211,11
54999,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,KULPSVILLE,Pennsylvania,7211,7
22222,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,LOS ANGELES,California,7211,7
22222,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,LOS ANGELES,California,7211,14
33555,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,MIDDLE ISLAND,New York,7211,14
33555,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,MIDDLE ISLAND,New York,7211,7
54722,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,SAN JOSE,California,7211,7
54891,01122021 09:25:52,1.49,1122021,650000000000000,COINMACH,SIOUX FALLS,South Dakota,7211,14
26522,01272021 09:34:44,0.9,1272021,650000000000000,PCBC SPRINGVILLE,SPRINGVILLE,Louisiana,5814,2
31938,01272021 09:34:44,0.9,1272021,650000000000000,PCBC SPRINGVILLE,SPRINGVILLE,Michigan,5814,9
37466,12262020 10:25:05,9.58,12262020,650000000000000,DAMICOS ITALIAN MARKET,HOUSTON,Ohio,5812,169
15041,04022021 18:37:17,10.61,4052021,652000000000000,SUNOCO,SECAUCUS,Alaska,5541,9
30772,03302021 09:17:52,1.08,3312021,655000000000000,MCDONALD'S,SAN DIEGO,New Jersey,5814,2
30772,03312021 09:51:44,3.76,4012021,655000000000000,MCDONALD'S,SAN DIEGO,New Jersey,5814,5
33717,02282021 10:19:11,4.78,3012021,670000000000000,CHEVRON,BONITA SPRING,California,5541,36
37466,03312021 15:28:08,62.5,4012021,672000000000000,PP*Kaleido Hair,HOUSTON,Ohio,7298,151
37226,01152021 13:28:38,10.17,1182021,680000000000000,AJ'S #173,SCOTTSDALE,New York,5411,13
37226,02152021 10:32:14,6.47,2172021,680000000000000,AJ'S #173,SCOTTSDALE,New York,5411,44
37226,03232021 11:23:41,8.06,3252021,680000000000000,AJ'S #173,SCOTTSDALE,New York,5411,71
15883,03312021 16:03:51,31.85,4012021,685000000000000,CENEX KINGSVIL09880808,KINGSVILLE,Tennessee,5541,1
31593,04032021 06:55:39,15.14,4052021,686000000000000,Netflix.com*,NETFLIX.COM,Kansas,4899,11
32628,04012021 08:10:31,19.47,4022021,686000000000000,Netflix.com*,NETFLIX.COM,California,4899,46
37226,03022021 09:08:17,5.33,3032021,689000000000000,MAVERIK,PRESCOTT VALL,New York,5541,61
37226,02032021 08:41:01,6.25,2042021,689000000000000,MAVERIK,PRESCOTT VALL,New York,5541,34
31593,03212021 15:21:13,7.92,3222021,690000000000000,TEXACO,CONROE,Kansas,5541,4
26607,01232021 16:56:04,44.71,1252021,694000000000000,TRADER JOE'S,COSTA MESA,Michigan,5411,10
17079,02112021 13:05:44,39.6,2122021,694000000000000,TRADER JOE'S,FREMONT,New Jersey,5411,1
26607,02152021 18:37:07,22.5,2162021,694000000000000,TRADER JOE'S,ESCONDIDO,Michigan,5411,28
26607,02112021 18:10:00,60.42,2122021,694000000000000,TRADER JOE'S,ESCONDIDO,Michigan,5411,25
26607,02112021 18:10:30,8.28,2122021,694000000000000,TRADER JOE'S,ESCONDIDO,Michigan,5411,26
26607,01242021 15:38:18,10,1252021,694000000000000,TRADER JOE'S,IRVINE,Michigan,5411,15
26607,01192021 20:52:52,102.94,1202021,694000000000000,TRADER JOE'S,NEWPORT BEACH,Michigan,5411,1
26607,01252021 19:09:51,52.36,1262021,694000000000000,TRADER JOE'S,NEWPORT BEACH,Michigan,5411,20
20759,03022021 14:33:08,14.04,3032021,694000000000000,TRADER JOE'S,DALLAS,New Mexico,5411,33
32240,04092021 17:20:19,9.55,4102021,694000000000000,TRADER JOE'S,DALLAS,New Jersey,5411,3
37466,02072021 13:21:31,64.43,2082021,694000000000000,TRADER JOE'S,HOUSTON,Ohio,5411,58
37466,02202021 15:27:47,69.1,2222021,694000000000000,TRADER JOE'S,HOUSTON,Ohio,5411,84
37466,01022021 15:07:58,24.72,1042021,694000000000000,TRADER JOE'S,HOUSTON,Ohio,5411,3
37466,03132021 13:59:22,101.5,3152021,694000000000000,TRADER JOE'S,HOUSTON,Ohio,5411,128
37466,04032021 10:33:44,89.85,4052021,694000000000000,TRADER JOE'S,HOUSTON,Ohio,5411,154
43991,03182021 17:16:52,20.67,3192021,720000000000000,SHOPRITE,BRIGHTON,Michigan,5411,22
53111,03182021 17:16:52,20.67,3192021,720000000000000,SHOPRITE,HAMILTON,Ohio,5411,22
11111,03182021 17:16:52,20.67,3192021,720000000000000,SHOPRITE,HOUSTON,Texas,5411,22
14281,03182021 17:16:52,20.67,3192021,720000000000000,SHOPRITE,MONTGOMERY,Texas,5411,7
43991,03072021 13:01:17,375.5,3082021,720000000000000,SHOPRITE,BRIGHTON,Michigan,5411,23
53111,03072021 13:01:17,375.5,3082021,720000000000000,SHOPRITE,HAMILTON,Ohio,5411,23
11111,03072021 13:01:17,44.5,3082021,720000000000000,SHOPRITE,HOUSTON,Texas,5411,23
14281,03072021 13:01:17,44.5,3082021,720000000000000,SHOPRITE,MONTGOMERY,Texas,5411,5
43991,12302020 14:27:05,50,1012021,720000000000000,SHOPRITE,BRIGHTON,Michigan,5411,15
53111,12302020 14:27:05,50,1012021,720000000000000,SHOPRITE,HAMILTON,Ohio,5411,15
26603,03152021 12:15:18,13.55,3162021,720000000000000,TOGO'S LAWRENCE EXPY,SUNNYVALE,New York,5814,24
26603,02092021 13:22:10,9.75,2102021,720000000000000,TOGO'S LAWRENCE EXPY,SUNNYVALE,New York,5814,2
37226,01292021 16:17:20,1.08,1302021,720000000000000,CIRCLE K,PHOENIX,New York,5541,33
37226,02042021 16:54:39,7.05,2052021,720000000000000,CIRCLE K,PHOENIX,New York,5541,35
37226,02152021 10:55:32,8.56,2162021,720000000000000,CIRCLE K,PHOENIX,New York,5541,45
16841,04062021 16:14:54,31.5,4072021,720000000000000,CIRCLE K,LAS VEGAS,New York,5542,4
37226,02102021 17:37:32,12.93,2112021,720000000000000,CIRCLE K,PHOENIX,New York,5541,40
37226,02172021 17:03:13,3.9,2182021,720000000000000,CIRCLE K,SCOTTSDALE,New York,5541,50
25770,04022021 14:27:25,5.35,4032021,720000000000000,CIRCLE K,MESA,New Jersey,5541,67
25770,04022021 14:28:02,32.88,4032021,720000000000000,CIRCLE K,MESA,New Jersey,5542,68
19939,04062021 19:26:28,5.09,4082021,720000000000000,CIRCLE K,VERSAILLES,California,5541,3
21152,03272021 20:37:12,12.31,3292021,720000000000000,CIRCLE K,PINSON,New Jersey,5541,2
33945,03172021 13:02:25,12.64,3182021,720000000000000,SHOPRITE,PARAMUS,Ohio,5411,12
33945,02172021 13:14:35,64.71,2182021,720000000000000,SHOPRITE,PARAMUS,Ohio,5411,11
33945,01262021 06:15:36,68.03,1272021,720000000000000,SHOPRITE,PARAMUS,Ohio,5411,6
33945,01312021 08:22:38,94.24,2012021,720000000000000,SHOPRITE,PARAMUS,Ohio,5411,7
31452,04022021 18:27:51,17.91,4032021,720000000000000,MARBLE SLAB CREAMERY,PEARLAND,Tennessee,5814,60
24029,03222021 08:40:42,2,3232021,720000000000000,DFW AIRPORT PARKING,DFW AIRPORT,California,7523,8
36717,04072021 10:19:28,13.28,4082021,720000000000000,THAI STELLAR FOOD,WEBSTER,Illinois,5812,42
25770,04052021 11:12:43,85.4,4062021,720000000000000,CITY SERVICES BILL EPM,602-262-6251,New Jersey,4900,75
33788,04022021 11:25:40,63.98,4032021,720000000000000,BANANAREPUBLIC US 3750,HOUSTON,New York,5691,2
31452,04022021 17:51:36,187.94,4032021,720000000000000,OLD NAVY US 3426,PEARLAND,Tennessee,5651,59
31452,04062021 13:18:18,182.35,4072021,720000000000000,OLD NAVY US 6360,WEBSTER,Tennessee,5651,61
25087,04092021 09:31:55,71.79,4102021,720000000000000,OLD NAVY US 7817,OLATHE,Pennsylvania,5651,4
33653,03272021 18:26:59,43.69,3292021,720000000000000,PET FOOD EXPRESS 3070,MARTINEZ,Rhode Island,5995,6
37226,01252021 08:17:15,2.65,1262021,720000000000000,WILDFLOWER,SCOTTSDALE,New York,5812,30
37226,01222021 08:07:28,5.29,1232021,720000000000000,WILDFLOWER,SCOTTSDALE,New York,5812,26
37639,03272021 11:37:57,17.23,3292021,720000000000000,SHAKE SHACK 1142,MELVILLE,New Jersey,5814,1
16841,04082021 15:14:00,7.58,4102021,720000000000000,JACK IN THE BOX,LAS VEGAS,New York,5814,6
37616,03292021 13:15:42,2.41,3312021,720000000000000,JACK IN THE BOX,KENMORE,California,5814,2
26603,03212021 12:32:31,10.33,3232021,720000000000000,JACK IN THE BOX,SANTA CLARA,New York,5814,31
26603,03112021 20:10:32,8.47,3132021,720000000000000,JACK IN THE BOX,SANTA CLARA,New York,5814,19
25368,04082021 17:37:08,9.95,4102021,720000000000000,CHICK FIL A MAIN CLT,CHARLOTTE,Florida,5814,1
25770,03302021 19:04:38,46.87,4012021,720000000000000,JACK IN THE BOX,CARLSBAD,New Jersey,5814,52
26603,02132021 12:44:57,13.25,2152021,720000000000000,JACK IN THE BOX,NEWARK,New York,5814,5
37466,02092021 10:49:27,12.22,2102021,720000000000000,ZOES KITCHEN,HOUSTON,Ohio,5812,60
37466,01152021 12:06:54,13.08,1162021,720000000000000,ZOES KITCHEN,HOUSTON,Ohio,5812,17
31094,01152021 12:06:16,13.85,1162021,720000000000000,ZOES KITCHEN,HOUSTON,New Jersey,5812,26
31094,02092021 10:48:19,13.95,2102021,720000000000000,ZOES KITCHEN,HOUSTON,New Jersey,5812,64
31815,04072021 09:20:54,10.99,4082021,720000000000000,ZOES KITCHEN,205-252-5200,North Carolina,5812,10
31815,03312021 10:24:02,10.99,4012021,720000000000000,ZOES KITCHEN,205-252-5200,North Carolina,5812,2
31815,04082021 09:18:52,10.99,4092021,720000000000000,ZOES KITCHEN,205-252-5200,North Carolina,5812,12
37226,02262021 10:28:17,49.65,2272021,720000000000000,PARTY CITY 948,SCOTTSDALE,New York,5999,57
24029,03252021 12:25:01,14.58,3262021,720000000000000,PIE FIVE PROSPER,PROSPER,California,5814,10
31094,01142021 13:38:02,10.77,1152021,720000000000000,SWEETGREEN MONTROSE,HOUSTON,New Jersey,5814,23
15482,01292021 20:02:25,20.24,1302021,720000000000000,R& B'S STEAK AND FRIES,AUSTIN,Kansas,5812,6
14829,03302021 16:52:43,100,3312021,720000000000000,EAST HARLEM BOTTLING C,NEW YORK,Texas,5812,27
15041,04082021 15:03:53,6.22,4092021,720000000000000,KRISPY KREME 0307,GAMBRILLS,Alaska,5814,10
26607,02282021 15:45:42,5.75,3012021,720000000000000,BOVIDA,BOLINAS,Michigan,5812,40
37226,03042021 17:24:37,86.43,3062021,720000000000000,SAKS O5 SCOTTSDALE 844,SCOTTSDALE,New York,5311,62
31452,03122021 18:26:29,25.96,3132021,720000000000000,MOD PIZZA,PEARLAND,Tennessee,5812,39
36717,02212021 10:54:44,15.48,2222021,731000000000000,CHEVRON,MANVEL,Illinois,5541,23
36717,02212021 11:00:43,9.02,2222021,731000000000000,CHEVRON,MANVEL,Illinois,5542,24
36717,04082021 07:55:55,20.68,4102021,732000000000000,Starbucks,PEARLAND,Illinois,5814,45
36717,03232021 12:56:48,4.82,3242021,732000000000000,Starbucks,PEARLAND,Illinois,5814,31
30100,03212021 11:28:15,10,3222021,785000000000000,Amazon.com*,AMZN.COM/BILL,Florida,5942,1
37466,01162021 12:52:49,11.9,1182021,785000000000000,Amazon.com*,AMZN.COM/BILL,Ohio,5942,19
19485,01172021 12:22:55,16.65,1182021,785000000000000,Amazon.com*,AMZN.COM/BILL,California,5942,5
28226,03242021 12:32:56,17.7,3252021,785000000000000,Amazon.com*,AMZN.COM/BILL,Pennsylvania,5942,66
18393,02252021 02:52:33,19.99,2262021,785000000000000,Amazon.com*,AMZN.COM/BILL,Alaska,5942,13
37466,12202020 00:27:31,32.29,12232020,785000000000000,Amazon.com*,AMZN.COM/BILL,Ohio,5942,165
18067,03292021 12:49:35,37.67,4022021,785000000000000,Amazon.com*,AMZN.COM/BILL,Tennessee,5942,1
28226,03292021 00:17:57,4.32,3302021,785000000000000,Amazon.com*,AMZN.COM/BILL,Pennsylvania,5942,69
28382,03312021 22:18:12,45.39,4022021,785000000000000,Amazon.com*,AMZN.COM/BILL,Arizona,5942,2
31094,12202020 09:38:38,47.08,12212020,785000000000000,Amazon.com*,AMZN.COM/BILL,New Jersey,5942,134
37616,03292021 12:55:09,20.7,3312021,798000000000000,DELUXE DRY CLEANERS,KIRKLAND,California,7216,1
31452,02252021 19:57:10,29.93,2262021,800000000000000,BJS RESTAURANTS 481,PEARLAND,Tennessee,5812,25
32922,02162021 14:08:15,86.11,2172021,800000000000000,LULULEMON,SCOTTSDALE,New Jersey,5691,10
32628,01072021 20:38:39,17.35,1092021,800000000000000,WHATABURGER,TOMBALL,California,5814,13
31094,02262021 06:21:48,9.5,2272021,800000000000000,WHATABURGER,HOUSTON,New Jersey,5814,84
31094,03042021 06:33:05,9.5,3052021,800000000000000,WHATABURGER,HOUSTON,New Jersey,5814,91
16068,04042021 18:37:02,12.96,4052021,800000000000000,BUC-EE'S,DAYTONA BEACH,New York,5411,13
16068,04042021 18:19:11,20,4052021,800000000000000,BUC-EE'S,DAYTONA BEACH,New York,5411,12
16068,04042021 18:18:21,7.01,4052021,800000000000000,BUC-EE'S,DAYTONA BEACH,New York,5411,11
26856,02212021 00:49:39,19.31,2222021,800000000000000,WHATABURGER,SPRING,Wisconsin,5814,9
25643,01082021 14:52:59,5,1092021,800000000000000,SURFACE LOT,CHICAGO,Illinois,7523,13
26607,01272021 10:10:26,4.75,1282021,800000000000000,PEET'S,NEWPORT BEACH,Michigan,5814,22
26607,02182021 09:55:35,4.75,2192021,800000000000000,PEET'S,NEWPORT BEACH,Michigan,5814,35
26607,01252021 10:01:51,4.75,1262021,800000000000000,PEET'S,NEWPORT BEACH,Michigan,5814,17
26607,01202021 09:58:11,4.75,1212021,800000000000000,PEET'S,NEWPORT BEACH,Michigan,5814,3
26607,01222021 10:07:41,4.75,1232021,800000000000000,PEET'S,NEWPORT BEACH,Michigan,5814,7
26607,03052021 17:59:49,4.85,3062021,800000000000000,PEET'S,NEWPORT BEACH,Michigan,5814,45
26607,02172021 10:15:06,5.45,2182021,800000000000000,PEET'S,NEWPORT BEACH,Michigan,5814,30
26607,03012021 10:20:14,4.8,3022021,800000000000000,PEET'S,PLEASANT HILL,Michigan,5814,42
26607,03062021 18:57:40,2.75,3082021,800000000000000,CITY OF LAGUNA BEACH I,LAGUNA BEACH,Michigan,9399,47
36717,03262021 11:26:22,6,3272021,800000000000000,CIRCLE CAR WASH,PEARLAND,Illinois,7542,32
36717,04052021 11:11:13,6,4062021,800000000000000,CIRCLE CAR WASH,PEARLAND,Illinois,7542,38
31094,03072021 10:33:05,8,3082021,800000000000000,CIRCLE CAR WASH,PEARLAND,New Jersey,7542,93
36717,03312021 05:22:07,7.88,4012021,800000000000000,WHATABURGER,PEARLAND,Illinois,5814,35
31094,03262021 05:34:08,9.94,3272021,800000000000000,WHATABURGER,PEARLAND,New Jersey,5814,120
32489,04072021 13:59:20,2,4082021,800000000000000,PUBLIC WORKS-PRKG METR,DENVER,Texas,7523,6
36717,03302021 15:07:59,3.78,3312021,800000000000000,BUC-EE'S,PEARLAND,Illinois,5541,34
31094,12192020 07:35:38,6.43,12212020,800000000000000,BUC-EE'S,PEARLAND,New Jersey,5542,133
31844,03312021 13:19:21,100,4012021,808000000000000,AMERICAN EXPRESS SERVI,505-836-3360,Texas,6012,1
24616,03312021 18:40:13,192.77,4022021,820000000000000,ZIO CECIO,DALLAS,Colorado,5812,1
16068,03312021 15:37:10,46.81,4022021,820000000000000,GRUB BURGER BAR,JACKSONVILLE,New York,5812,6
31094,02222021 11:53:14,23.95,2242021,820000000000000,MISS SAIGON CAFE,HOUSTON,New Jersey,5812,76
37466,02222021 11:52:17,23.95,2242021,820000000000000,MISS SAIGON CAFE,HOUSTON,Ohio,5812,86
38829,12302020 11:44:05,11,1012021,820000000000000,MAGAS,HOUSTON,Ohio,5812,168
18054,01142021 12:05:17,11,1162021,820000000000000,MAGAS,HOUSTON,South Dakota,5812,4
18054,02032021 11:46:49,13,2052021,820000000000000,MAGAS,HOUSTON,South Dakota,5812,15
32407,03192021 17:49:04,6.37,3202021,821000000000000,MCDONALD'S,PASSAIC,Colorado,5814,7
37466,04052021 09:46:20,1.49,4052021,837000000000000,EXXONMOBIL,HOUSTON,Ohio,5541,157
22969,04052021 05:33:41,11.83,4062021,839000000000000,Starbucks,PHILADELPHIA,North Carolina,5814,3
31094,01292021 19:00:42,1.94,1302021,839000000000000,CHEVRON,PEARLAND,New Jersey,5541,47
31452,03292021 06:43:46,8.11,3302021,839000000000000,CHEVRON,PEARLAND,Tennessee,5541,56
31452,01172021 16:31:18,10.11,1182021,839000000000000,CHEVRON,PEARLAND,Tennessee,5542,2
31452,02012021 10:33:23,11.06,2022021,839000000000000,CHEVRON,PEARLAND,Tennessee,5542,9
31094,01072021 19:40:35,11.69,1082021,839000000000000,CHEVRON,PEARLAND,New Jersey,5542,6
31452,02182021 10:39:14,14.96,2192021,839000000000000,CHEVRON,PEARLAND,Tennessee,5542,17
31452,03162021 10:20:50,17.77,3172021,839000000000000,CHEVRON,PEARLAND,Tennessee,5542,42
31452,01252021 09:56:25,20.85,1262021,839000000000000,CHEVRON,PEARLAND,Tennessee,5542,5
31452,03092021 11:20:06,25.04,3102021,839000000000000,CHEVRON,PEARLAND,Tennessee,5542,36
36717,02182021 08:17:02,28.5,2192021,839000000000000,CHEVRON,PEARLAND,Illinois,5542,14
31452,03282021 15:57:47,34.04,3292021,839000000000000,CHEVRON,PEARLAND,Tennessee,5542,54
31094,12272020 17:22:56,5.94,12282020,839000000000000,CHEVRON,PEARLAND,New Jersey,5542,138
26603,02142021 12:54:29,33.49,2162021,870000000000000,DENNY'S,FREMONT,New York,5812,7
15482,02212021 18:59:53,25.1,2222021,877000000000000,H-E-B,AUSTIN,Kansas,5411,15
15482,02112021 20:01:47,90.67,2122021,877000000000000,H-E-B,AUSTIN,Kansas,5411,13
15482,02102021 18:08:55,41.14,2112021,879000000000000,H-E-B,AUSTIN,Kansas,5411,12
28226,03102021 18:57:33,17.82,3112021,879000000000000,H-E-B GAS/CARWASH,HOUSTON,Pennsylvania,5542,45
34454,02012021 20:02:48,20.02,2022021,879000000000000,H-E-B GAS/CARWASH,HOUSTON,Texas,5542,3
28226,12292020 17:02:58,39.34,12302020,879000000000000,H-E-B GAS/CARWASH,HOUSTON,Pennsylvania,5542,78
37466,01182021 16:56:13,13.17,1192021,880000000000000,CENTRAL MARKET,HOUSTON,Ohio,5411,26
36717,02132021 09:18:42,144.12,2152021,880000000000000,CENTRAL MARKET,CHICAGO,Illinois,5411,12
37466,01182021 16:36:22,17.51,1192021,880000000000000,CENTRAL MARKET,HOUSTON,Ohio,5411,25
28226,01312021 15:18:40,4.18,2012021,880000000000000,H-E-B,HOUSTON,Pennsylvania,5411,20
15482,02032021 19:30:13,77.57,2042021,880000000000000,H-E-B,AUSTIN,Kansas,5411,8
26522,12302020 08:22:36,1.72,12312020,900000000000000,HARMONS - BANGERTER,DRAPER,Louisiana,5411,8
37226,01202021 10:28:49,5.05,1212021,903000000000000,Starbucks,PRESCOTT,New York,5814,21
38829,12282020 15:49:52,7.58,12292020,903000000000000,Starbucks,HOUSTON,Ohio,5814,155
16068,04042021 17:07:40,15.98,4062021,909000000000000,TOBACCO CITY,OCOEE,New York,5993,10
32628,03042021 11:01:58,30.6,3052021,920000000000000,H-E-B,HOUSTON,California,5411,34
28226,03042021 11:02:31,4.67,3052021,920000000000000,H-E-B,HOUSTON,Pennsylvania,5411,37
30772,04032021 14:14:19,1.08,4052021,921000000000000,MCDONALD'S,ESCONDIDO,New Jersey,5814,10
30772,03302021 22:16:36,3.33,3312021,921000000000000,MCDONALD'S,ESCONDIDO,New Jersey,5814,4
17538,03302021 14:48:06,21.43,3312021,928000000000000,HANNAFORD #8367,ALBANY,California,5411,2
28226,01072021 17:57:05,41.29,1082021,936000000000000,TEXACO,KATY,Pennsylvania,5542,8
38829,03202021 10:03:19,6.93,3222021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,114
38829,01192021 17:39:24,6.93,1202021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,18
38829,03282021 10:09:18,6.93,3292021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,124
38829,02282021 10:28:00,6.93,3012021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,75
38829,01242021 17:11:39,6.93,1252021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,29
38829,03112021 17:31:16,6.93,3122021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,102
38829,04032021 09:44:57,6.93,4052021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,133
38829,04022021 10:01:42,7.93,4032021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,132
38829,01082021 17:50:47,8.98,1092021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,5
38829,01122021 16:53:04,9,1132021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,10
38829,02012021 17:16:10,9,2022021,944000000000000,PANDA EXPRESS,HOUSTON,Ohio,5814,45
29042,03302021 09:13:07,18.46,3312021,944000000000000,PANDA EXPRESS,HOUSTON,Oregon,5814,2
16068,03302021 17:14:55,9.84,3312021,945000000000000,PANDA EXPRESS,JACKSONVILLE,New York,5814,1
36836,04032021 15:02:27,7.54,4052021,955000000000000,Taco Bell,TOLEDO,New York,5814,3
17593,04052021 17:16:07,68.99,4082021,960000000000000,AMDA,866-790-6550,California,7273,2
34454,02212021 16:27:12,14,2222021,966000000000000,FUEL DEPOT,CLEVELAND,Texas,5542,5
36717,02192021 15:52:12,4.42,2202021,970000000000000,CHEVRON,PEARLAND,Illinois,5541,16
31452,04072021 13:26:00,8.73,4082021,970000000000000,CHEVRON,PEARLAND,Tennessee,5541,64
37466,02222021 18:52:57,2,2232021,970000000000000,USA*VEND AT AIR SERV,HOUSTON,Ohio,5814,88
43991,04052021 01:26:36,351.05,4052021,974000000000000,VZWRLSS,800-922-0204,Michigan,4814,24
53111,04052021 01:26:36,351.05,4052021,974000000000000,VZWRLSS,800-922-0204,Ohio,4814,24
11111,04052021 01:26:36,351.05,4052021,974000000000000,VZWRLSS,800-922-0204,Texas,4814,24
14281,04052021 01:26:36,351.05,4052021,974000000000000,VZWRLSS,800-922-0204,Texas,4814,14
39330,04052021 14:05:05,7.92,4062021,1000000000000000,JFF PUBLICATIONS,661-347-6766,California,5967,2
17561,03172021 14:47:55,80,3192021,000000000JPM001,ZEL*EDUARDO DE PAULA,COLUMBUS,Minnesota,4829,1
26522,12302020 09:37:04,1.06,12302020,00610000488MAV,MAVERIK,DRAPER,Louisiana,5541,9
29162,04092021 14:42:51,22.44,4102021,05747T22,WALGREENS,LAFAYETTE,Florida,5912,2
26522,12242020 09:55:34,1.23,12242020,06125490015N9F,MACEY'S LEHI,LEHI,Louisiana,5411,7
31938,12242020 09:55:35,1.29,12242020,06125490015N9F,MACEY'S LEHI,LEHI,Michigan,5411,13
25643,01122021 21:02:33,10,1132021,06584T21,WALGREENS,PEARLAND,Illinois,5912,21
25643,01162021 11:14:40,10.38,1172021,07534T51,WALGREENS,PEARLAND,Illinois,5912,26
25643,01082021 20:06:17,9.5,1092021,07534T51,WALGREENS,PEARLAND,Illinois,5912,18
